Date,Close,High,Low,Open,Volume
,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
2024-01-17,29.28365707397461,29.492384650321558,29.237272185118293,29.353232932756928,27577300
2024-01-18,29.16769790649414,29.484653958339255,29.036278471121413,29.484653958339255,22987200
2024-01-19,29.013080596923828,29.299116297878594,28.781162069693426,29.229540444809068,31745200
2024-01-22,29.14450454711914,29.22954203315889,28.781163633678112,28.98989120422907,22753700
2024-01-23,29.507843017578125,29.662456363119617,28.935777472780174,29.252733504088305,32498500
2024-01-24,29.28365707397461,29.793879055376824,29.19861958557352,29.60061310864865,25415300
2024-01-25,30.365943908691406,30.365943908691406,29.47692234356675,29.577418510273723,48655300
2024-01-26,30.891632080078125,30.99213121066478,30.079915592120525,30.226796668358954,41378200
2024-01-29,31.36319923400879,31.378660864433535,30.791133653315534,30.92255308841917,30547500
2024-01-30,31.16993522644043,31.494623587655774,30.96120762616013,31.05397446550538,34829000
2024-01-31,31.51007843017578,31.88115164034652,31.061702970476272,31.100355569742803,57978900
2024-02-01,32.13625717163086,32.37590797578709,31.440498675050794,31.525536152299903,61629200
2024-02-02,31.71880531311035,32.298603136473595,31.71107597302737,32.143992742780114,36485600
2024-02-05,31.85795783996582,32.22129876223083,31.641500924065458,31.70334449332086,27703000
2024-02-06,32.1517219543457,32.73924911544345,31.90434178661989,32.043493499591186,35474600
2024-02-07,32.623291015625,32.623291015625,32.02029928205232,32.09760742687148,30648100
2024-02-08,32.360450744628906,32.816558499018726,32.360450744628906,32.70059775083319,25589100
2024-02-09,31.927526473999023,32.72378399689325,31.927526473999023,32.57690002376526,30388000
2024-02-14,31.687883377075195,32.00483938628265,31.58738426713018,31.77291790963967,18315300
2024-02-15,32.70060348510742,32.70060348510742,31.57966020243134,31.703350312650468,33246400
2024-02-16,33.00209426879883,33.15670762660367,32.51506617286968,32.53825714438882,37268900
2024-02-19,33.16443634033203,33.195356649355254,32.901594545107336,33.05620493723605,12826700
2024-02-20,32.81655502319336,33.1025877696832,32.545980955753556,33.06393517405009,42375400
2024-02-21,32.862937927246094,33.025283552098,32.56917583257028,32.816555990720495,20873800
2024-02-22,32.615562438964844,32.994365019183796,32.31406801236431,32.98663272931969,32162800
2024-02-23,32.3913688659668,32.65421063102395,32.16717969450549,32.576902494828396,43924500
2024-02-26,33.00209426879883,33.0330175301607,32.33726184354569,32.39137607642671,25885700
2024-02-27,32.95570755004883,33.102588596725965,32.76244161805066,33.009821775087985,27678100
2024-02-28,31.254974365234375,33.195363497169616,30.791137195155656,32.87067806791548,112322000
2024-02-29,31.030780792236328,31.881152750739233,30.806591580076113,31.378660095760043,61899800
2024-03-01,31.061702728271484,31.579654042213726,31.030779469497666,31.193122154553805,31248500
2024-03-04,30.984399795532227,31.50235114734058,30.938014903980417,31.131280861939562,21988000
2024-03-05,30.891632080078125,31.20858815438556,30.621060900427153,30.999860551938514,30293300
2024-03-06,31.571924209594727,31.571924209594727,31.007588016293713,31.077163872947494,45481000
2024-03-07,31.22404670715332,31.64923121139668,31.13900921650377,31.41731265899161,50199800
2024-03-08,28.371440887451172,28.649744315890054,27.13453708872327,27.75299046258934,230369800
2024-03-11,27.55972671508789,29.17543023751275,27.289152605224608,27.575185396561697,127528700
2024-03-12,28.464210510253906,28.781166568446125,27.953988490993147,28.100869559763602,76139100
2024-03-13,28.124065399169922,28.85847669113624,28.06995116229917,28.526058979498906,45140600
2024-03-14,28.0003719329834,28.54151423674266,27.946257702607472,28.402365465064836,39983400
2024-03-15,28.077674865722656,28.178173977875907,27.783909818123075,28.062213237006453,59362500
2024-03-18,28.093137741088867,28.38690280172445,27.443764051212675,28.14725196949486,35326100
2024-03-19,27.884410858154297,28.487399674755085,27.49014962014709,28.131791036708687,48540800
2024-03-20,28.371440887451172,28.402364145945324,27.683414605479623,28.00809997265549,39017900
2024-03-21,27.598377227783203,28.64974442868988,27.582915598475253,28.487398795458514,47220200
2024-03-22,27.868947982788086,28.00037035558623,27.389649276886377,27.752990188088305,34426800
2024-03-25,28.29413414001465,28.4719414106443,27.953987126775594,27.96944875678706,26951500
2024-03-26,28.031291961669922,28.348248000253736,27.96171610202936,28.348248000253736,24837800
2024-03-27,28.255481719970703,28.340519211074742,27.92306404511186,28.046754136989264,19995700
2024-03-28,28.881662368774414,29.005352451657647,28.193636098423678,28.216827067400473,31958200
2024-04-01,29.105854034423828,29.152235976311697,28.765704065889093,28.98989328169527,23697800
2024-04-02,29.855722427368164,29.87891634614506,29.198619392440467,29.237271991729575,45930700
2024-04-03,29.70111083984375,30.15721861607217,29.546500433532664,29.917570716887308,31437200
2024-04-04,29.3609619140625,30.520557580252984,28.93577742626018,29.73976446257994,165566800
2024-04-05,29.4537296295166,29.8170705595572,28.734780058885487,29.299119228567243,65469200
2024-04-08,29.86345100402832,30.19586862479648,29.16769250730336,29.399611023210372,36384400
2024-04-09,29.940759658813477,30.257715688676814,29.4228083449654,30.072182034076178,36989300
2024-04-10,30.6055965423584,30.713825004577192,29.886646958757055,29.940761189866453,55821500
2024-04-11,30.381404876708984,30.737013495019085,30.304099681077805,30.613323412606693,33195300
2024-04-12,30.103099822998047,30.96120101343011,29.91756618393405,30.706091522466107,39613500
2024-04-15,30.38913917541504,30.497367636057888,29.863455553146025,30.10310344485394,28692000
2024-04-16,30.528291702270508,30.698363738199337,30.110836529618513,30.157218471687987,37303000
2024-04-17,30.752473831176758,30.883896197030055,30.41232685609279,30.528287593668992,39221700
2024-04-18,30.806591033935547,31.378659539477823,30.651980634225406,30.922551782722493,45078800
2024-04-19,31.332279205322266,31.749734422840678,30.79886617116303,30.961208883863044,80546900
2024-04-22,32.08214569091797,32.15172154652109,31.324543568241854,31.510077217180726,51775500
2024-04-23,32.020301818847656,32.18264746132756,31.664693171519147,32.00484313766331,35456900
2024-04-24,31.8734188079834,32.46094892323893,31.857957178739383,32.120798977879126,45388300
2024-04-25,32.63875198364258,32.83974725809379,31.757459793579976,32.00483995398337,66372400
2024-04-26,33.099708557128906,33.203018786269915,32.63877480281481,32.81361216225552,31899100
2024-04-29,33.497066497802734,33.497066497802734,32.837454978902386,32.96460860486634,27886000
2024-04-30,33.39375305175781,33.54474703441782,33.075867472747575,33.37785846964914,36635400
2024-05-02,33.52090072631836,33.6798434876075,33.25069894160113,33.576530238032404,33244700
2024-05-03,33.094478607177734,33.75819277217542,32.729436607638696,33.75819277217542,45114200
2024-05-06,33.31848907470703,33.48441843875708,32.95344700566843,33.07789165507643,22977200
2024-05-07,33.725013732910156,33.725013732910156,33.185744124944144,33.310191931348356,23808600
2024-05-08,34.2393913269043,34.28917108162869,33.44293424034893,33.47611757865939,25352000
2024-05-09,34.57124328613281,34.71228432750278,33.96560390810602,34.065163407251454,27206400
2024-05-10,34.496578216552734,34.91969500862418,34.430205217492784,34.71228413382001,27968700
2024-05-13,34.52976608276367,34.820143244500485,34.438504779498935,34.62932559441931,18394300
2024-05-14,33.907535552978516,34.264282580543636,33.31848931298566,33.81627424385636,53613200
2024-05-15,31.858314514160156,32.19846825297732,31.11163403146926,31.194597122950885,131281100
2024-05-16,30.92911720275879,32.06573139011409,30.895933858878664,31.77535418607543,83168500
2024-05-17,30.439620971679688,31.045260388602358,30.29028487820955,30.987185592790528,67207900
2024-05-20,30.48940086364746,30.895927601025264,30.389844522492517,30.472807612648463,40400400
2024-05-21,30.43132781982422,30.771481572792297,30.34006651649438,30.522589123154052,27967400
2024-05-22,30.846147537231445,31.07844671919874,30.20732162198239,30.28198966830602,36528800
2024-05-23,30.539182662963867,31.285860018916605,30.34006680247293,31.061855862679014,47987800
2024-05-24,30.373254776000977,30.85444645113627,30.340068270173884,30.75489009849438,23684700
2024-05-27,30.705108642578125,30.763186606985066,30.439622940314454,30.464514400728632,13623300
2024-05-28,31.360525131225586,31.767051857735,31.03696465749306,31.061852950906655,46437700
2024-05-29,31.319046020507812,31.46008391392769,31.061855364176104,31.285859516818718,29246800
2024-05-31,32.18187713623047,32.26484023321476,31.44349481261673,31.468383108744163,53929400
2024-06-03,32.007652282714844,32.29802628290816,31.89149951779828,32.21506318709271,43454500
2024-06-04,31.65090560913086,31.883204811745195,31.277565344329773,31.858316515704878,34090200
2024-06-05,31.692384719848633,31.88320235943922,31.584530170570808,31.74216130810068,18627100
2024-06-06,31.841720581054688,32.12379951682662,31.75045928347568,31.758754326510587,25944100
2024-06-07,30.647031784057617,31.916388575368533,30.580661945370217,31.70897768660703,46003600
2024-06-10,31.111637115478516,31.57623870241184,30.796371639886637,30.854446442648378,32560900
2024-06-11,31.244373321533203,31.52645223124845,31.1116304913636,31.368821109434144,31131300
2024-06-12,30.564517974853516,31.614052967540186,30.385329788177046,31.528726189601276,52182400
2024-06-13,30.257335662841797,30.88023024133707,29.736833866494383,30.632781289063722,46233500
2024-06-14,29.591781616210938,30.29147168775273,29.13954378472883,30.28294031103025,53534900
2024-06-17,29.70270538330078,29.975754974887494,29.241932976870253,29.361391766313453,40941800
2024-06-18,30.632780075073242,30.837565631253227,29.711235307240123,29.77096469904326,36180700
2024-06-19,30.658382415771484,30.820504611892822,30.351200776797786,30.63278503085976,20776200
2024-06-20,31.14474868774414,31.47752767346946,30.88876510295604,30.905831109276296,39442900
2024-06-21,31.306873321533203,31.537259542420383,31.042358340335735,31.187414522926847,43340200
2024-06-24,31.622587203979492,31.622587203979492,31.12768278408346,31.434864388845426,24599400
2024-06-25,31.596988677978516,31.673784084299886,31.36660245901441,31.61405468549528,18572600
2024-06-26,31.648189544677734,31.6737869307492,31.323941882736115,31.40073729595891,25553200
2024-06-27,32.17721939086914,32.39053959885158,31.844440387217826,32.00656257348158,37731000
2024-06-28,32.46733856201172,32.56973136166223,32.17722291716159,32.254018330651576,22019700
2024-07-01,32.962242126464844,33.073166300020596,32.5782650699033,32.68919249846737,24963500
2024-07-02,32.85984802246094,33.36328391423625,32.80011861623408,33.1329009216518,33346200
2024-07-03,32.28814697265625,33.09876441806413,32.219882943355,33.021969012604266,38509400
2024-07-04,31.844444274902344,32.390543553205866,31.67378743668038,32.339348780245196,32698800
2024-07-05,32.01509094238281,32.12601834023829,31.66524599992238,31.955361556231573,32758800
2024-07-08,32.800113677978516,32.8683777062508,31.818842684124625,31.980964868759262,48845900
2024-07-09,32.79158401489258,33.02197023983425,32.655059206224344,32.80865002285213,34832500
2024-07-10,32.484397888183594,32.9025068878366,32.40760249049254,32.84277749574442,32899700
2024-07-11,32.706260681152344,32.808653484705594,32.5185378287976,32.56120122569408,17229400
2024-07-12,32.55266571044922,32.859844082062594,32.544131079149665,32.79158330670677,15779100
2024-07-15,32.85131072998047,33.04756492296122,32.59532714152766,32.68065391934262,22969200
2024-07-16,32.76598358154297,32.85131035839278,32.518531371667464,32.72331693811017,19637000
2024-07-17,32.93663787841797,33.013433281318754,32.714786300597915,32.79158170349869,24606100
2024-07-18,32.87691116333008,32.987838588790034,32.723320345003444,32.85131377861171,21315500
2024-07-19,33.01343536376953,33.08169939510201,32.757451756289086,32.851313171867154,30593100
2024-07-22,32.356407165527344,32.928107008123966,32.322278406498064,32.928107008123966,25807800
2024-07-23,31.93829917907715,32.42466895297109,31.93829917907715,32.35640492961373,25284700
2024-07-24,32.19428634643555,32.42467256844389,31.998032139911732,32.1345569468417,23863800
2024-07-25,32.1516227722168,32.21135217147185,31.80177775300511,32.04922998135214,19562600
2024-07-26,32.117488861083984,32.53559788619725,31.929766043072974,32.14308624353714,32043200
2024-07-29,31.4689998626709,32.185755934277566,31.076488182856398,32.00656447511971,39790000
2024-07-30,31.27274513244629,31.375137925263722,31.050890283832278,31.153283076649714,16040700
2024-07-31,31.921236038208008,31.921236038208008,31.537259009879907,31.614054415545528,28561100
2024-08-01,31.43486976623535,32.27961932383741,31.392206370499753,32.211355286653685,29756300
2024-08-02,30.48772430419922,31.4007345510316,30.48772430419922,31.332473775805315,36483900
2024-08-05,30.462127685546875,30.462127685546875,29.523516776295462,29.694173601160102,44765900
2024-08-06,30.991161346435547,31.281276976259345,30.154946473415958,30.376798070336157,36009000
2024-08-07,30.9484920501709,31.35806640444436,30.71810586557815,31.315403019521472,25020500
2024-08-08,31.443397521972656,31.528727558624656,30.85463491661021,31.016757103736893,29870300
2024-08-09,31.15328025817871,31.528725889556,30.359732116876494,30.8290359010902,66082100
2024-08-12,31.861507415771484,32.2625504612364,31.40073497055752,31.40073497055752,39655100
2024-08-13,31.665250778198242,32.10895718156789,31.54579198786947,32.02362714918455,28557200
2024-08-14,32.219879150390625,32.424667959178294,31.70791201093299,31.733509391403565,37955500
2024-08-15,32.714786529541016,32.902509350169524,32.42467092266423,32.467334312350346,33409000
2024-08-16,32.85131072998047,33.081696936090374,32.45026771323271,32.56972650417683,35472700
2024-08-19,32.800113677978516,33.09876391915772,32.7659849188504,32.93663847951506,28138200
2024-08-20,32.67212677001953,33.00490580355716,32.33081310459162,32.85131497961543,27322600
2024-08-21,32.47587203979492,33.09876670262625,32.37347598877542,33.00490528336252,38491900
2024-08-22,32.57521057128906,32.7331725328386,32.34704515329788,32.71562083181703,26334300
2024-08-23,32.37337112426758,32.93501216799737,32.37337112426758,32.79460190706492,29239000
2024-08-26,34.72524642944336,34.76034983252153,33.092975010401084,33.22461109812183,102270300
2024-08-27,34.2601318359375,34.54972648964834,34.181150867171965,34.444419647175685,35073100
2024-08-28,34.75156784057617,34.97973658360814,34.03196490820338,34.17237515482138,43284500
2024-08-29,34.51462936401367,34.95341181706661,34.470748440592814,34.795449866156,25356600
2024-08-30,34.54972839355469,34.795448836390506,34.11972347696962,34.418095670121126,84437200
2024-09-02,34.22502899169922,34.57605626913331,34.12849632302263,34.514626997728975,15288400
2024-09-03,33.81257629394531,34.06707093168849,33.68094356064837,34.04074505455802,35866300
2024-09-04,33.821353912353516,34.154826182417565,33.80380221166942,33.9968675715499,28851300
2024-09-05,33.61073684692383,34.128500300273664,33.61073684692383,33.91788658738418,26206600
2024-09-06,32.95256423950195,33.742374058403456,32.882360782068886,33.67216725332567,32971700
2024-09-09,33.31236267089844,33.56685729434249,33.00521629615176,33.207055820648776,30521800
2024-09-10,32.759498596191406,33.2772586619519,32.469900578754846,33.2772586619519,37263500
2024-09-11,32.724395751953125,33.19828159889006,32.355816755120706,33.13684897638098,32907000
2024-09-12,32.35581588745117,32.750720749308655,32.25050904017062,32.7243948743996,22103300
2024-09-13,32.20663070678711,32.95255949120815,32.11009803753737,32.566432161853434,34729600
2024-09-16,32.65419006347656,33.1017500500125,32.61031248674517,32.680519287631014,22614800
2024-09-17,32.505008697509766,32.63664144011377,32.206636460904576,32.619089738237605,23443700
2024-09-18,31.72397232055664,32.40847186799837,31.72397232055664,32.390920168365966,38777000
2024-09-19,31.82927703857422,32.27683363246484,31.75907024474751,32.09254582013601,25059700
2024-09-20,31.82050323486328,31.943365138420738,31.653767101502172,31.829280758939674,48336200
2024-09-23,32.145206451416016,32.43480115671349,31.785404940201115,31.934589381308502,28218500
2024-09-24,32.27683639526367,32.7419480750673,32.224184643030995,32.671741275231106,35104100
2024-09-25,32.51377868652344,32.84725428392594,32.434797712076644,32.55765626173957,38655300
2024-09-26,31.81172752380371,32.39969439806401,31.566010423831578,32.39969439806401,58048200
2024-09-27,31.688871383666992,31.925814325649426,31.53090942234537,31.925814325649426,34537400
2024-09-30,31.601112365722656,31.83805530385893,31.522131386343897,31.732748447235455,21146300
2024-10-01,32.443572998046875,32.92623298742365,31.44314962248377,31.60110821283842,49748200
2024-10-02,32.89113235473633,33.28603723292061,32.777047979339876,33.1280752816469,32014500
2024-10-03,33.2948112487793,33.382569747755866,32.6541892706503,32.856028796829754,31033000
2024-10-04,33.207054138183594,33.52297802057042,33.057866372547934,33.47910044749319,22526800
2024-10-07,33.67216491699219,33.68094244084024,33.25971168253466,33.382570235251556,36418000
2024-10-08,32.996437072753906,33.1280731395183,32.86480435363375,32.882356052378626,34142000
2024-10-09,32.662967681884766,32.926236490679116,32.47867650284864,32.79460041245968,30789800
2024-10-10,33.040321350097656,33.119302328651344,32.750723312852614,32.82093011496459,20630100
2024-10-11,33.01398849487305,33.04031771659185,32.75071971119444,32.99643679627525,16343000
2024-10-14,33.09297180175781,33.259711276389915,32.777047899975344,32.882358098999134,22279000
2024-10-15,32.82093048095703,32.829704657496585,32.522558263943075,32.65419099790403,28204600
2024-10-16,32.65419006347656,32.9788914961068,32.6366383632551,32.952562271952345,23041200
2024-10-17,32.40847396850586,32.654191083996494,32.19785690691058,32.654191083996494,22174300
2024-10-18,32.32071304321289,32.531326719570046,31.95213408812183,32.4523457540251,32000800
2024-10-21,31.81172752380371,32.51377877204153,31.767849948472175,32.46990119671,28390000
2024-10-22,31.688871383666992,31.855607521664407,31.583564525334133,31.767852364327805,29144300
2024-10-23,31.293964385986328,31.53968148819972,31.21498341061139,31.51335561228955,30769100
2024-10-24,31.50457763671875,31.618658650334147,31.206205471024553,31.46069671863463,23058900
2024-10-25,31.72397232055664,32.022344519018695,31.46070017371498,31.557232847871003,32585900
2024-10-28,31.671316146850586,31.706419544924113,31.013142497371266,31.14477856632485,27507100
2024-10-29,31.601112365722656,31.96091386119375,31.416824529720426,31.881936229459605,26090200
2024-10-30,31.460702896118164,31.917037083115627,31.460702896118164,31.6976458401925,26144700
2024-10-31,31.513355255126953,31.63621380484121,31.267638155698446,31.478251855881624,25597000
2024-11-01,31.08334732055664,31.917034649629706,30.978040469323087,31.76785022268587,30605300
2024-11-04,31.153553009033203,31.54845787163432,31.048246161554346,31.504580297488488,24003600
